Year	Month	Day	Hour	Minute	Second	   ALT(km)	 LAT	    LON
2012	11	19	05	01	00	    7443.1	   9.5	     -145.1
2012	11	19	05	06	00	    8229.6	   8.2	     -126.8
2012	11	19	05	11	00	    9246.4	   6.4	     -112.5
2012	11	19	05	16	00	   10380.8	   4.7	     -101.6
2012	11	19	05	21	00	   11561.8	   3.2	      -93.1
2012	11	19	05	26	00	   12748.9	   1.9	      -86.5
2012	11	19	05	31	00	   13919.7	   0.7	      -81.2
2012	11	19	05	36	00	   15062.3	  -0.2	      -76.9
2012	11	19	05	41	00	   16170.4	  -1.0	      -73.4
2012	11	19	05	46	00	   17241.3	  -1.8	      -70.5
2012	11	19	05	51	00	   18273.8	  -2.4	      -68.1
2012	11	19	05	56	00	   19268.2	  -2.9	      -66.0
2012	11	19	06	01	00	   20224.9	  -3.4	      -64.3
2012	11	19	06	06	00	   21145.0	  -3.9	      -62.8
2012	11	19	06	11	00	   22029.4	  -4.2	      -61.6
2012	11	19	06	16	00	   22879.4	  -4.6	      -60.5
2012	11	19	06	21	00	   23696.1	  -4.9	      -59.6
2012	11	19	06	26	00	   24480.6	  -5.2	      -58.8
2012	11	19	06	31	00	   25234.0	  -5.5	      -58.2
2012	11	19	06	36	00	   25957.3	  -5.7	      -57.7
2012	11	19	06	41	00	   26651.5	  -6.0	      -57.2
2012	11	19	06	46	00	   27317.4	  -6.2	      -56.9
2012	11	19	06	51	00	   27956.0	  -6.4	      -56.6
2012	11	19	06	56	00	   28568.0	  -6.6	      -56.4
2012	11	19	07	01	00	   29154.2	  -6.8	      -56.2
2012	11	19	07	06	00	   29715.1	  -6.9	      -56.1
2012	11	19	07	11	00	   30251.5	  -7.1	      -56.1
2012	11	19	07	16	00	   30764.0	  -7.2	      -56.0
2012	11	19	07	21	00	   31253.0	  -7.4	      -56.1
2012	11	19	07	26	00	   31719.1	  -7.5	      -56.1
2012	11	19	07	31	00	   32162.8	  -7.6	      -56.2
2012	11	19	07	36	00	   32584.5	  -7.8	      -56.4
2012	11	19	07	41	00	   32984.6	  -7.9	      -56.5
2012	11	19	07	46	00	   33363.5	  -8.0	      -56.7
2012	11	19	07	51	00	   33721.5	  -8.1	      -56.9
2012	11	19	07	56	00	   34058.9	  -8.2	      -57.1
2012	11	19	08	01	00	   34376.2	  -8.3	      -57.4
2012	11	19	08	06	00	   34673.4	  -8.4	      -57.6
2012	11	19	08	11	00	   34950.9	  -8.5	      -57.9
2012	11	19	08	16	00	   35209.0	  -8.5	      -58.2
2012	11	19	08	21	00	   35447.8	  -8.6	      -58.5
2012	11	19	08	26	00	   35667.5	  -8.7	      -58.8
2012	11	19	08	31	00	   35868.3	  -8.8	      -59.1
2012	11	19	08	36	00	   36050.3	  -8.8	      -59.5
2012	11	19	08	41	00	   36213.8	  -8.9	      -59.8
2012	11	19	08	46	00	   36358.8	  -9.0	      -60.2
2012	11	19	08	51	00	   36485.4	  -9.0	      -60.5
2012	11	19	08	56	00	   36593.7	  -9.1	      -60.9
2012	11	19	09	01	00	   36683.9	  -9.1	      -61.2
2012	11	19	09	06	00	   36756.0	  -9.2	      -61.6
2012	11	19	09	11	00	   36810.0	  -9.3	      -62.0
2012	11	19	09	16	00	   36846.0	  -9.3	      -62.4
2012	11	19	09	21	00	   36864.1	  -9.3	      -62.7
2012	11	19	09	26	00	   36864.1	  -9.4	      -63.1
2012	11	19	09	31	00	   36846.2	  -9.4	      -63.5
2012	11	19	09	36	00	   36810.2	  -9.5	      -63.9
2012	11	19	09	41	00	   36756.3	  -9.5	      -64.2
2012	11	19	09	46	00	   36684.3	  -9.6	      -64.6
2012	11	19	09	51	00	   36594.2	  -9.6	      -65.0
2012	11	19	09	56	00	   36485.9	  -9.6	      -65.3
2012	11	19	10	01	00	   36359.4	  -9.6	      -65.7
2012	11	19	10	06	00	   36214.4	  -9.7	      -66.0
2012	11	19	10	11	00	   36051.1	  -9.7	      -66.4
2012	11	19	10	16	00	   35869.1	  -9.7	      -66.7
2012	11	19	10	21	00	   35668.4	  -9.7	      -67.0
2012	11	19	10	26	00	   35448.8	  -9.8	      -67.3
2012	11	19	10	31	00	   35210.1	  -9.8	      -67.6
2012	11	19	10	36	00	   34952.1	  -9.8	      -67.9
2012	11	19	10	41	00	   34674.7	  -9.8	      -68.2
2012	11	19	10	46	00	   34377.5	  -9.8	      -68.4
2012	11	19	10	51	00	   34060.4	  -9.8	      -68.7
2012	11	19	10	56	00	   33723.0	  -9.8	      -68.9
2012	11	19	11	01	00	   33365.1	  -9.8	      -69.1
2012	11	19	11	06	00	   32986.3	  -9.8	      -69.2
2012	11	19	11	11	00	   32586.3	  -9.8	      -69.4
2012	11	19	11	16	00	   32164.7	  -9.8	      -69.5
2012	11	19	11	21	00	   31721.1	  -9.8	      -69.6
2012	11	19	11	26	00	   31255.1	  -9.8	      -69.6
2012	11	19	11	31	00	   30766.2	  -9.7	      -69.6
2012	11	19	11	36	00	   30253.8	  -9.7	      -69.6
2012	11	19	11	41	00	   29717.5	  -9.7	      -69.5
2012	11	19	11	46	00	   29156.7	  -9.6	      -69.4
2012	11	19	11	51	00	   28570.6	  -9.6	      -69.2
2012	11	19	11	56	00	   27958.7	  -9.5	      -69.0
2012	11	19	12	01	00	   27320.3	  -9.5	      -68.7
2012	11	19	12	06	00	   26654.4	  -9.4	      -68.3
2012	11	19	12	11	00	   25960.3	  -9.3	      -67.8
2012	11	19	12	16	00	   25237.2	  -9.2	      -67.3
2012	11	19	12	21	00	   24483.9	  -9.1	      -66.6
2012	11	19	12	26	00	   23699.5	  -8.9	      -65.8
2012	11	19	12	31	00	   22883.0	  -8.7	      -64.9
2012	11	19	12	36	00	   22033.1	  -8.6	      -63.8
2012	11	19	12	41	00	   21148.8	  -8.3	      -62.5
2012	11	19	12	46	00	   20229.0	  -8.1	      -61.0
2012	11	19	12	51	00	   19272.4	  -7.8	      -59.2
2012	11	19	12	56	00	   18278.2	  -7.4	      -57.1
2012	11	19	13	01	00	   17245.8	  -7.0	      -54.6
2012	11	19	13	06	00	   16175.1	  -6.4	      -51.6
2012	11	19	13	11	00	   15067.1	  -5.8	      -48.1
2012	11	19	13	16	00	   13924.7	  -5.0	      -43.8
2012	11	19	13	21	00	   12754.0	  -4.0	      -38.5
2012	11	19	13	26	00	   11566.9	  -2.7	      -31.8
2012	11	19	13	31	00	   10385.7	  -1.1	      -23.4
2012	11	19	13	36	00	    9251.0	   1.0	      -12.6
2012	11	19	13	41	00	    8233.5	   3.6	        1.5
2012	11	19	13	46	00	    7445.7	   6.4	       19.4
2012	11	19	13	51	00	    7029.8	   8.8	       41.0
2012	11	19	13	56	00	    7090.3	   9.8	       63.9
2012	11	19	14	01	00	    7610.4	   9.3	       85.0
2012	11	19	14	06	00	    8467.3	   7.7	      102.2
2012	11	19	14	11	00	    9522.4	   5.9	      115.6
2012	11	19	14	16	00	   10673.7	   4.3	      125.9
2012	11	19	14	21	00	   11859.2	   2.8	      133.8
2012	11	19	14	26	00	   13043.8	   1.5	      140.1
2012	11	19	14	31	00	   14208.4	   0.4	      145.1
2012	11	19	14	36	00	   15342.7	  -0.5	      149.1
2012	11	19	14	41	00	   16441.7	  -1.3	      152.5
2012	11	19	14	46	00	   17503.1	  -2.0	      155.3
2012	11	19	14	51	00	   18526.1	  -2.6	      157.6
2012	11	19	14	56	00	   19511.0	  -3.1	      159.5
2012	11	19	15	01	00	   20458.4	  -3.6	      161.2
2012	11	19	15	06	00	   21369.5	  -4.0	      162.6
2012	11	19	15	11	00	   22245.2	  -4.4	      163.8
2012	11	19	15	16	00	   23086.7	  -4.7	      164.8
2012	11	19	15	21	00	   23895.3	  -5.1	      165.7
2012	11	19	15	26	00	   24671.9	  -5.3	      166.4
2012	11	19	15	31	00	   25417.7	  -5.6	      167.0
2012	11	19	15	36	00	   26133.6	  -5.9	      167.6
2012	11	19	15	41	00	   26820.7	  -6.1	      168.0
2012	11	19	15	46	00	   27479.7	  -6.3	      168.3
2012	11	19	15	51	00	   28111.6	  -6.5	      168.6
2012	11	19	15	56	00	   28717.1	  -6.7	      168.8
2012	11	19	16	01	00	   29296.8	  -6.9	      168.9
2012	11	19	16	06	00	   29851.6	  -7.0	      169.0
2012	11	19	16	11	00	   30382.0	  -7.2	      169.1
2012	11	19	16	16	00	   30888.5	  -7.3	      169.1
2012	11	19	16	21	00	   31371.8	  -7.5	      169.0
2012	11	19	16	26	00	   31832.2	  -7.6	      169.0
2012	11	19	16	31	00	   32270.4	  -7.7	      168.9
2012	11	19	16	36	00	   32686.6	  -7.8	      168.7
2012	11	19	16	41	00	   33081.4	  -7.9	      168.6
2012	11	19	16	46	00	   33455.0	  -8.0	      168.4
2012	11	19	16	51	00	   33807.9	  -8.1	      168.2
2012	11	19	16	56	00	   34140.2	  -8.2	      167.9
2012	11	19	17	01	00	   34452.5	  -8.3	      167.7
2012	11	19	17	06	00	   34744.7	  -8.4	      167.4
2012	11	19	17	11	00	   35017.4	  -8.5	      167.1
2012	11	19	17	16	00	   35270.6	  -8.6	      166.9
2012	11	19	17	21	00	   35504.6	  -8.7	      166.5
2012	11	19	17	26	00	   35719.5	  -8.7	      166.2
2012	11	19	17	31	00	   35915.6	  -8.8	      165.9
2012	11	19	17	36	00	   36093.0	  -8.9	      165.6
2012	11	19	17	41	00	   36251.9	  -8.9	      165.2
2012	11	19	17	46	00	   36392.2	  -9.0	      164.9
2012	11	19	17	51	00	   36514.3	  -9.1	      164.5
2012	11	19	17	56	00	   36618.1	  -9.1	      164.1
2012	11	19	18	01	00	   36703.8	  -9.2	      163.8
2012	11	19	18	06	00	   36771.3	  -9.2	      163.4
2012	11	19	18	11	00	   36820.8	  -9.3	      163.0
2012	11	19	18	16	00	   36852.3	  -9.3	      162.7
2012	11	19	18	21	00	   36865.9	  -9.4	      162.3
2012	11	19	18	26	00	   36861.4	  -9.4	      161.9
2012	11	19	18	31	00	   36839.0	  -9.5	      161.5
2012	11	19	18	36	00	   36798.6	  -9.5	      161.2
2012	11	19	18	41	00	   36740.1	  -9.5	      160.8
2012	11	19	18	46	00	   36663.6	  -9.6	      160.4
2012	11	19	18	51	00	   36568.9	  -9.6	      160.0
2012	11	19	18	56	00	   36456.1	  -9.6	      159.7
2012	11	19	19	01	00	   36325.0	  -9.7	      159.3
2012	11	19	19	06	00	   36175.5	  -9.7	      159.0
2012	11	19	19	11	00	   36007.4	  -9.7	      158.7
2012	11	19	19	16	00	   35820.8	  -9.7	      158.3
2012	11	19	19	21	00	   35615.4	  -9.8	      158.0
2012	11	19	19	26	00	   35391.0	  -9.8	      157.7
2012	11	19	19	31	00	   35147.5	  -9.8	      157.4
2012	11	19	19	36	00	   34884.7	  -9.8	      157.1
2012	11	19	19	41	00	   34602.4	  -9.8	      156.9
2012	11	19	19	46	00	   34300.2	  -9.8	      156.6
2012	11	19	19	51	00	   33978.1	  -9.8	      156.4
2012	11	19	19	56	00	   33635.6	  -9.8	      156.2
2012	11	19	20	01	00	   33272.5	  -9.8	      156.0
2012	11	19	20	06	00	   32888.4	  -9.8	      155.8
2012	11	19	20	11	00	   32483.1	  -9.8	      155.7
2012	11	19	20	16	00	   32056.0	  -9.8	      155.6
2012	11	19	20	21	00	   31606.9	  -9.8	      155.5
2012	11	19	20	26	00	   31135.2	  -9.8	      155.5
2012	11	19	20	31	00	   30640.4	  -9.7	      155.5
2012	11	19	20	36	00	   30122.2	  -9.7	      155.5
2012	11	19	20	41	00	   29579.8	  -9.7	      155.6
2012	11	19	20	46	00	   29012.7	  -9.6	      155.7
2012	11	19	20	51	00	   28420.3	  -9.6	      155.9
2012	11	19	20	56	00	   27801.8	  -9.5	      156.2
2012	11	19	21	01	00	   27156.6	  -9.4	      156.5
2012	11	19	21	06	00	   26483.7	  -9.3	      156.9
2012	11	19	21	11	00	   25782.5	  -9.2	      157.4
2012	11	19	21	16	00	   25051.9	  -9.1	      158.0
2012	11	19	21	21	00	   24290.9	  -9.0	      158.7
2012	11	19	21	26	00	   23498.6	  -8.8	      159.5
2012	11	19	21	31	00	   22673.9	  -8.7	      160.5
2012	11	19	21	36	00	   21815.5	  -8.5	      161.6
2012	11	19	21	41	00	   20922.5	  -8.2	      163.0
2012	11	19	21	46	00	   19993.5	  -8.0	      164.6
2012	11	19	21	51	00	   19027.6	  -7.6	      166.4
2012	11	19	21	56	00	   18023.9	  -7.3	      168.6
2012	11	19	22	01	00	   16981.9	  -6.8	      171.2
2012	11	19	22	06	00	   15901.7	  -6.2	      174.3
2012	11	19	22	11	00	   14784.8	  -5.6	      178.0
2012	11	19	22	16	00	   13634.5	  -4.7	     -177.4
2012	11	19	22	21	00	   12458.3	  -3.6	     -171.8
2012	11	19	22	26	00	   11270.1	  -2.3	     -164.8
2012	11	19	22	31	00	   10095.8	  -0.5	     -155.9
2012	11	19	22	36	00	    8982.2	   1.7	     -144.3
2012	11	19	22	41	00	    8009.9	   4.3	     -129.3
2012	11	19	22	46	00	    7301.5	   7.1	     -110.4
2012	11	19	22	51	00	    6998.5	   9.2	      -88.2
2012	11	19	22	56	00	    7180.7	   9.8	      -65.4
2012	11	19	23	01	00	    7798.7	   8.9	      -45.2
2012	11	19	23	06	00	    8717.0	   7.3	      -29.0
2012	11	19	23	11	00	    9803.9	   5.5	      -16.5
2012	11	19	23	16	00	   10968.3	   3.8	       -6.9
2012	11	19	23	21	00	   12156.1	   2.4	        0.6
2012	11	19	23	26	00	   13337.1	   1.2	        6.5
2012	11	19	23	31	00	   14494.8	   0.1	       11.3
2012	11	19	23	36	00	   15620.7	  -0.8	       15.1
2012	11	19	23	41	00	   16710.4	  -1.5	       18.3
2012	11	19	23	46	00	   17762.2	  -2.2	       21.0
2012	11	19	23	51	00	   18775.7	  -2.8	       23.2
2012	11	19	23	56	00	   19751.1	  -3.3	       25.1
2012	11	20	00	01	00	   20689.4	  -3.7	       26.7
2012	11	20	00	06	00	   21591.5	  -4.2	       28.0
2012	11	20	00	11	00	   22458.6	  -4.5	       29.2
2012	11	20	00	16	00	   23291.8	  -4.9	       30.2
2012	11	20	00	21	00	   24092.2	  -5.2	       31.0
2012	11	20	00	26	00	   24861.1	  -5.5	       31.7
2012	11	20	00	31	00	   25599.3	  -5.7	       32.3
2012	11	20	00	36	00	   26307.9	  -6.0	       32.8
2012	11	20	00	41	00	   26987.9	  -6.2	       33.2
2012	11	20	00	46	00	   27640.1	  -6.4	       33.5
2012	11	20	00	51	00	   28265.3	  -6.6	       33.7
2012	11	20	00	56	00	   28864.3	  -6.8	       33.9
2012	11	20	01	01	00	   29437.8	  -6.9	       34.1
2012	11	20	01	06	00	   29986.4	  -7.1	       34.1
2012	11	20	01	11	00	   30510.7	  -7.2	       34.2
2012	11	20	01	16	00	   31011.4	  -7.4	       34.2
2012	11	20	01	21	00	   31488.9	  -7.5	       34.1
2012	11	20	01	26	00	   31943.8	  -7.7	       34.0
2012	11	20	01	31	00	   32376.4	  -7.8	       33.9
2012	11	20	01	36	00	   32787.3	  -7.9	       33.8
2012	11	20	01	41	00	   33176.7	  -8.0	       33.6
2012	11	20	01	46	00	   33545.1	  -8.1	       33.4
2012	11	20	01	51	00	   33892.8	  -8.2	       33.2
2012	11	20	01	56	00	   34220.1	  -8.3	       33.0
2012	11	20	02	01	00	   34527.3	  -8.4	       32.7
2012	11	20	02	06	00	   34814.7	  -8.5	       32.5
2012	11	20	02	11	00	   35082.5	  -8.6	       32.2
2012	11	20	02	16	00	   35330.9	  -8.6	       31.9
2012	11	20	02	21	00	   35560.1	  -8.7	       31.6
2012	11	20	02	26	00	   35770.3	  -8.8	       31.3
2012	11	20	02	31	00	   35961.7	  -8.9	       30.9
2012	11	20	02	36	00	   36134.4	  -8.9	       30.6
2012	11	20	02	41	00	   36288.6	  -9.0	       30.2
2012	11	20	02	46	00	   36424.4	  -9.0	       29.9
2012	11	20	02	51	00	   36541.9	  -9.1	       29.5
2012	11	20	02	56	00	   36641.2	  -9.2	       29.2
2012	11	20	03	01	00	   36722.3	  -9.2	       28.8
2012	11	20	03	06	00	   36785.4	  -9.3	       28.4
2012	11	20	03	11	00	   36830.4	  -9.3	       28.0
2012	11	20	03	16	00	   36857.4	  -9.4	       27.7
2012	11	20	03	21	00	   36866.4	  -9.4	       27.3
2012	11	20	03	26	00	   36857.5	  -9.4	       26.9
2012	11	20	03	31	00	   36830.5	  -9.5	       26.5
2012	11	20	03	36	00	   36785.6	  -9.5	       26.2
2012	11	20	03	41	00	   36722.7	  -9.6	       25.8
2012	11	20	03	46	00	   36641.6	  -9.6	       25.4
2012	11	20	03	51	00	   36542.4	  -9.6	       25.1
2012	11	20	03	56	00	   36425.0	  -9.7	       24.7
2012	11	20	04	01	00	   36289.3	  -9.7	       24.4
2012	11	20	04	06	00	   36135.2	  -9.7	       24.0
2012	11	20	04	11	00	   35962.5	  -9.7	       23.7
2012	11	20	04	16	00	   35771.2	  -9.8	       23.4
2012	11	20	04	21	00	   35561.1	  -9.8	       23.0
2012	11	20	04	26	00	   35331.9	  -9.8	       22.7
2012	11	20	04	31	00	   35083.6	  -9.8	       22.5
2012	11	20	04	36	00	   34816.0	  -9.8	       22.2
2012	11	20	04	41	00	   34528.7	  -9.8	       21.9
2012	11	20	04	46	00	   34221.6	  -9.8	       21.7
2012	11	20	04	51	00	   33894.4	  -9.8	       21.5
2012	11	20	04	56	00	   33546.7	  -9.8	       21.2
2012	11	20	05	01	00	   33178.4	  -9.8	       21.1
2012	11	20	05	06	00	   32789.1	  -9.8	       20.9
2012	11	20	05	11	00	   32378.3	  -9.8	       20.8
2012	11	20	05	16	00	   31945.8	  -9.8	       20.7
2012	11	20	05	21	00	   31491.1	  -9.8	       20.6
2012	11	20	05	26	00	   31013.6	  -9.7	       20.6
2012	11	20	05	31	00	   30513.1	  -9.7	       20.6
2012	11	20	05	36	00	   29988.8	  -9.7	       20.6
2012	11	20	05	41	00	   29440.3	  -9.6	       20.7
2012	11	20	05	46	00	   28867.0	  -9.6	       20.9
2012	11	20	05	51	00	   28268.1	  -9.5	       21.1
2012	11	20	05	56	00	   27643.0	  -9.5	       21.4
2012	11	20	06	01	00	   26991.0	  -9.4	       21.7
2012	11	20	06	06	00	   26311.1	  -9.3	       22.1
2012	11	20	06	11	00	   25602.6	  -9.2	       22.7
2012	11	20	06	16	00	   24864.5	  -9.1	       23.3
2012	11	20	06	21	00	   24095.8	  -8.9	       24.0
2012	11	20	06	26	00	   23295.5	  -8.8	       24.9
2012	11	20	06	31	00	   22462.4	  -8.6	       25.9
2012	11	20	06	36	00	   21595.5	  -8.4	       27.1
2012	11	20	06	41	00	   20693.6	  -8.1	       28.5
2012	11	20	06	46	00	   19755.5	  -7.9	       30.1
2012	11	20	06	51	00	   18780.2	  -7.5	       32.0
2012	11	20	06	56	00	   17767.0	  -7.1	       34.3
2012	11	20	07	01	00	   16715.3	  -6.6	       37.0
2012	11	20	07	06	00	   15625.8	  -6.0	       40.3
2012	11	20	07	11	00	   14500.1	  -5.3	       44.2
2012	11	20	07	16	00	   13342.5	  -4.4	       49.0
2012	11	20	07	21	00	   12161.6	  -3.3	       54.9
2012	11	20	07	26	00	   10973.7	  -1.8	       62.3
2012	11	20	07	31	00	    9809.2	   0.0	       71.9
2012	11	20	07	36	00	    8721.8	   2.4	       84.2
2012	11	20	07	41	00	    7802.4	   5.1	      100.1
2012	11	20	07	46	00	    7182.7	   7.8	      120.0
2012	11	20	07	51	00	    6998.2	   9.5	      142.7
2012	11	20	07	56	00	    7299.0	   9.7	      165.1
2012	11	20	08	01	00	    8005.8	   8.5	     -175.7
2012	11	20	08	06	00	    8977.3	   6.8	     -160.4
2012	11	20	08	11	00	   10090.4	   5.0	     -148.7
2012	11	20	08	16	00	   11264.6	   3.4	     -139.7
2012	11	20	08	21	00	   12452.8	   2.0	     -132.7
2012	11	20	08	26	00	   13629.2	   0.8	     -127.1
2012	11	20	08	31	00	   14779.5	  -0.2	     -122.6
2012	11	20	08	36	00	   15896.6	  -1.0	     -118.9
2012	11	20	08	41	00	   16977.0	  -1.8	     -115.9
2012	11	20	08	46	00	   18019.2	  -2.4	     -113.3
2012	11	20	08	51	00	   19023.1	  -3.0	     -111.2
2012	11	20	08	56	00	   19989.1	  -3.5	     -109.4
2012	11	20	09	01	00	   20918.3	  -3.9	     -107.8
2012	11	20	09	06	00	   21811.5	  -4.3	     -106.5
2012	11	20	09	11	00	   22670.0	  -4.7	     -105.4
2012	11	20	09	16	00	   23494.9	  -5.0	     -104.5
2012	11	20	09	21	00	   24287.4	  -5.3	     -103.7
2012	11	20	09	26	00	   25048.4	  -5.6	     -103.0
2012	11	20	09	31	00	   25779.2	  -5.8	     -102.5
2012	11	20	09	36	00	   26480.6	  -6.1	     -102.0
2012	11	20	09	41	00	   27153.5	  -6.3	     -101.6
2012	11	20	09	46	00	   27798.9	  -6.5	     -101.3
2012	11	20	09	51	00	   28417.5	  -6.7	     -101.1
2012	11	20	09	56	00	   29010.0	  -6.9	     -100.9
2012	11	20	10	01	00	   29577.2	  -7.0	     -100.8
2012	11	20	10	06	00	   30119.7	  -7.2	     -100.7
2012	11	20	10	11	00	   30638.1	  -7.3	     -100.7
2012	11	20	10	16	00	   31132.9	  -7.5	     -100.7
2012	11	20	10	21	00	   31604.7	  -7.6	     -100.8
2012	11	20	10	26	00	   32054.0	  -7.7	     -100.9
2012	11	20	10	31	00	   32481.1	  -7.8	     -101.0
2012	11	20	10	36	00	   32886.6	  -8.0	     -101.1
2012	11	20	10	41	00	   33270.7	  -8.1	     -101.3
2012	11	20	10	46	00	   33633.9	  -8.2	     -101.5
2012	11	20	10	51	00	   33976.5	  -8.3	     -101.7
2012	11	20	10	56	00	   34298.8	  -8.4	     -102.0
2012	11	20	11	01	00	   34601.0	  -8.4	     -102.2
2012	11	20	11	06	00	   34883.4	  -8.5	     -102.5
2012	11	20	11	11	00	   35146.3	  -8.6	     -102.8
2012	11	20	11	16	00	   35389.9	  -8.7	     -103.1
2012	11	20	11	21	00	   35614.3	  -8.8	     -103.4
2012	11	20	11	26	00	   35819.8	  -8.8	     -103.7
2012	11	20	11	31	00	   36006.6	  -8.9	     -104.0
2012	11	20	11	36	00	   36174.7	  -9.0	     -104.4
2012	11	20	11	41	00	   36324.3	  -9.0	     -104.7
2012	11	20	11	46	00	   36455.5	  -9.1	     -105.1
2012	11	20	11	51	00	   36568.4	  -9.1	     -105.4
2012	11	20	11	56	00	   36663.1	  -9.2	     -105.8
2012	11	20	12	01	00	   36739.7	  -9.2	     -106.2
2012	11	20	12	06	00	   36798.2	  -9.3	     -106.6
2012	11	20	12	11	00	   36838.7	  -9.3	     -106.9
2012	11	20	12	16	00	   36861.3	  -9.4	     -107.3
2012	11	20	12	21	00	   36865.8	  -9.4	     -107.7
2012	11	20	12	26	00	   36852.3	  -9.5	     -108.1
2012	11	20	12	31	00	   36820.9	  -9.5	     -108.4
2012	11	20	12	36	00	   36771.5	  -9.5	     -108.8
2012	11	20	12	41	00	   36704.0	  -9.6	     -109.2
2012	11	20	12	46	00	   36618.4	  -9.6	     -109.5
2012	11	20	12	51	00	   36514.7	  -9.6	     -109.9
2012	11	20	12	56	00	   36392.7	  -9.7	     -110.3
2012	11	20	13	01	00	   36252.4	  -9.7	     -110.6
2012	11	20	13	06	00	   36093.7	  -9.7	     -111.0
2012	11	20	13	11	00	   35916.3	  -9.7	     -111.3
2012	11	20	13	16	00	   35720.3	  -9.8	     -111.6
2012	11	20	13	21	00	   35505.5	  -9.8	     -111.9
2012	11	20	13	26	00	   35271.5	  -9.8	     -112.2
2012	11	20	13	31	00	   35018.4	  -9.8	     -112.5
2012	11	20	13	36	00	   34745.9	  -9.8	     -112.8
2012	11	20	13	41	00	   34453.7	  -9.8	     -113.0
2012	11	20	13	46	00	   34141.5	  -9.8	     -113.3
2012	11	20	13	51	00	   33809.3	  -9.8	     -113.5
2012	11	20	13	56	00	   33456.5	  -9.8	     -113.7
2012	11	20	14	01	00	   33083.0	  -9.8	     -113.9
2012	11	20	14	06	00	   32688.3	  -9.8	     -114.0
2012	11	20	14	11	00	   32272.1	  -9.8	     -114.1
2012	11	20	14	16	00	   31834.1	  -9.8	     -114.2
2012	11	20	14	21	00	   31373.7	  -9.8	     -114.3
2012	11	20	14	26	00	   30890.5	  -9.7	     -114.3
2012	11	20	14	31	00	   30384.1	  -9.7	     -114.3
2012	11	20	14	36	00	   29853.8	  -9.7	     -114.2
2012	11	20	14	41	00	   29299.2	  -9.6	     -114.1
2012	11	20	14	46	00	   28719.5	  -9.6	     -113.9
2012	11	20	14	51	00	   28114.2	  -9.5	     -113.7
2012	11	20	14	56	00	   27482.4	  -9.4	     -113.4
2012	11	20	15	01	00	   26823.5	  -9.3	     -113.1
2012	11	20	15	06	00	   26136.5	  -9.2	     -112.6
2012	11	20	15	11	00	   25420.7	  -9.1	     -112.1
2012	11	20	15	16	00	   24675.1	  -9.0	     -111.4
2012	11	20	15	21	00	   23898.6	  -8.9	     -110.7
2012	11	20	15	26	00	   23090.2	  -8.7	     -109.8
2012	11	20	15	31	00	   22248.8	  -8.5	     -108.7
2012	11	20	15	36	00	   21373.2	  -8.3	     -107.5
2012	11	20	15	41	00	   20462.3	  -8.0	     -106.0
2012	11	20	15	46	00	   19515.0	  -7.7	     -104.3
2012	11	20	15	51	00	   18530.3	  -7.4	     -102.3
2012	11	20	15	56	00	   17507.5	  -7.0	      -99.9
2012	11	20	16	01	00	   16446.3	  -6.4	      -97.1
2012	11	20	16	06	00	   15347.5	  -5.8	      -93.7
2012	11	20	16	11	00	   14213.3	  -5.1	      -89.6
2012	11	20	16	16	00	   13048.8	  -4.1	      -84.6
2012	11	20	16	21	00	   11864.3	  -2.9	      -78.3
2012	11	20	16	26	00	   10678.7	  -1.3	      -70.4
2012	11	20	16	31	00	    9527.2	   0.6	      -60.2
2012	11	20	16	36	00	    8471.6	   3.1	      -47.1
2012	11	20	16	41	00	    7613.6	   5.9	      -30.1
2012	11	20	16	46	00	    7091.7	   8.4	       -9.3
2012	11	20	16	51	00	    7029.1	   9.7	       13.6
2012	11	20	16	56	00	    7443.1	   9.5	       35.4
2012	11	20	17	01	00	    8229.6	   8.1	       53.6
2012	11	20	17	06	00	    9246.3	   6.3	       67.9
2012	11	20	17	11	00	   10380.7	   4.5	       78.9
2012	11	20	17	16	00	   11561.8	   3.0	       87.3
2012	11	20	17	21	00	   12748.9	   1.6	       93.9
2012	11	20	17	26	00	   13919.7	   0.5	       99.2
2012	11	20	17	31	00	   15062.2	  -0.4	      103.5
2012	11	20	17	36	00	   16170.4	  -1.3	      107.0
2012	11	20	17	41	00	   17241.2	  -2.0	      109.9
2012	11	20	17	46	00	   18273.8	  -2.6	      112.4
2012	11	20	17	51	00	   19268.2	  -3.1	      114.4
2012	11	20	17	56	00	   20224.9	  -3.6	      116.1
2012	11	20	18	01	00	   21145.0	  -4.1	      117.6
2012	11	20	18	06	00	   22029.4	  -4.5	      118.8
2012	11	20	18	11	00	   22879.4	  -4.8	      119.9
2012	11	20	18	16	00	   23696.1	  -5.1	      120.8
2012	11	20	18	21	00	   24480.6	  -5.4	      121.6
2012	11	20	18	26	00	   25234.0	  -5.7	      122.2
2012	11	20	18	31	00	   25957.3	  -5.9	      122.8
2012	11	20	18	36	00	   26651.5	  -6.2	      123.2
2012	11	20	18	41	00	   27317.4	  -6.4	      123.6
2012	11	20	18	46	00	   27956.0	  -6.6	      123.8
2012	11	20	18	51	00	   28568.0	  -6.8	      124.1
2012	11	20	18	56	00	   29154.2	  -6.9	      124.2
2012	11	20	19	01	00	   29715.1	  -7.1	      124.3
2012	11	20	19	06	00	   30251.5	  -7.3	      124.4
2012	11	20	19	11	00	   30764.0	  -7.4	      124.4
