 414.00  0.15397E-06  0.30452E-12  0.62573E+03
 415.00  0.15137E-06  0.29755E-12  0.62573E+03
 416.00  0.14883E-06  0.29076E-12  0.62573E+03
 417.00  0.14635E-06  0.28414E-12  0.62573E+03
 418.00  0.14392E-06  0.27769E-12  0.62573E+03
 419.00  0.14156E-06  0.27141E-12  0.62573E+03
 420.00  0.13924E-06  0.26529E-12  0.62573E+03
 421.00  0.13698E-06  0.25933E-12  0.62573E+03
 422.00  0.13477E-06  0.25351E-12  0.62573E+03
 423.00  0.13261E-06  0.24785E-12  0.62573E+03
 424.00  0.13050E-06  0.24233E-12  0.62573E+03
 425.00  0.12843E-06  0.23696E-12  0.62573E+03
 426.00  0.12642E-06  0.23172E-12  0.62573E+03
 427.00  0.12444E-06  0.22661E-12  0.62573E+03
 428.00  0.12252E-06  0.22163E-12  0.62573E+03
 429.00  0.12063E-06  0.21678E-12  0.62573E+03
 430.00  0.11879E-06  0.21205E-12  0.62573E+03
 431.00  0.11698E-06  0.20744E-12  0.62573E+03
 432.00  0.11522E-06  0.20295E-12  0.62573E+03
 433.00  0.11349E-06  0.19857E-12  0.62573E+03
 434.00  0.11181E-06  0.19430E-12  0.62573E+03
 435.00  0.11016E-06  0.19014E-12  0.62573E+03
 436.00  0.10854E-06  0.18608E-12  0.62573E+03
 437.00  0.10696E-06  0.18213E-12  0.62573E+03
 438.00  0.10542E-06  0.17827E-12  0.62573E+03
 439.00  0.10390E-06  0.17451E-12  0.62573E+03
 440.00  0.10242E-06  0.17084E-12  0.62573E+03
 441.00  0.10097E-06  0.16727E-12  0.62573E+03
 442.00  0.99556E-07  0.16378E-12  0.62573E+03
 443.00  0.98167E-07  0.16038E-12  0.62573E+03
 444.00  0.96808E-07  0.15706E-12  0.62573E+03
 445.00  0.95477E-07  0.15383E-12  0.62573E+03
 446.00  0.94174E-07  0.15068E-12  0.62573E+03
 447.00  0.92898E-07  0.14760E-12  0.62573E+03
 448.00  0.91648E-07  0.14460E-12  0.62573E+03
 449.00  0.90425E-07  0.14167E-12  0.62573E+03
 450.00  0.89226E-07  0.13882E-12  0.62573E+03
 451.00  0.88051E-07  0.13603E-12  0.62573E+03
 452.00  0.86900E-07  0.13332E-12  0.62573E+03
 453.00  0.85773E-07  0.13067E-12  0.62573E+03
 454.00  0.84668E-07  0.12808E-12  0.62573E+03
 455.00  0.83586E-07  0.12556E-12  0.62573E+03
 456.00  0.82525E-07  0.12309E-12  0.62573E+03
